id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,dist_stop,ncult,age,since_renovated,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15
2891000750,20140821.0,222000.0,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1968.0,0.0,98002.0,47.325,-122.205,675.0,0.0,47.0,47.0,111.4836,564.292822,111.4836,0.0,132.85129,588.819214
620069061,20150507.0,450000.0,3.0,2.5,2.0,0.0,3.0,3.0,7.0,1979.0,0.0,98092.0,47.2485,-122.101,1359.0,0.0,36.0,36.0,267.56064,39618.670156,267.56064,0.0,135.63838,29811.64367
2979800764,20140605.0,390000.0,3.0,2.0,3.0,0.0,0.0,3.0,7.0,2003.0,0.0,98115.0,47.6843,-122.31700000000001,92.0,13.0,12.0,12.0,135.917089,80.639804,135.917089,0.0,137.868052,401.34096
546001020,20150218.0,554000.0,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1931.0,0.0,98117.0,47.6876,-122.381,335.0,3.0,84.0,84.0,163.50928,375.885538,89.18688,74.3224,139.3545,375.885538
6141100330,20140612.0,440000.0,3.0,1.0,1.5,0.0,0.0,4.0,7.0,1926.0,0.0,98133.0,47.7185,-122.354,141.0,4.0,89.0,89.0,158.86413,609.072068,111.4836,47.38053,130.99323,609.722389
7199320190,20141016.0,618000.0,4.0,2.25,1.0,0.0,0.0,3.0,7.0,1978.0,0.0,98052.0,47.6936,-122.12799999999999,237.0,0.0,37.0,37.0,229.47041,682.83705,148.6448,80.82561,183.01891,715.3531
8026700105,20150218.0,700000.0,4.0,2.75,1.0,0.0,1.0,4.0,8.0,1959.0,0.0,98155.0,47.7425,-122.289,310.0,1.0,56.0,56.0,266.63161,801.288375,172.79958,93.83203,225.75429,787.7245369999999
1953400570,20150324.0,339000.0,3.0,2.0,1.0,0.0,2.0,4.0,7.0,1956.0,0.0,98198.0,47.3912,-122.301,453.0,0.0,59.0,59.0,183.855037,786.88841,123.468087,60.38695,153.28995,798.129673
1233100720,20140925.0,399000.0,3.0,1.0,1.0,0.0,0.0,4.0,6.0,1942.0,1990.0,98033.0,47.6815,-122.17299999999999,234.0,1.0,73.0,25.0,79.89658,873.566909,79.89658,0.0,198.440808,1208.575127
8679200100,20150107.0,850000.0,4.0,2.75,2.0,0.0,0.0,3.0,9.0,2012.0,0.0,98075.0,47.5607,-122.031,598.0,0.0,3.0,3.0,308.43796,516.447777,308.43796,0.0,315.8702,636.757162
9523100459,20140609.0,552000.0,2.0,2.5,3.0,0.0,0.0,3.0,9.0,2006.0,0.0,98103.0,47.6654,-122.355,118.0,6.0,9.0,9.0,128.20614,88.350753,128.20614,0.0,132.85129,315.8702
7686203195,20150323.0,249950.0,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1961.0,0.0,98198.0,47.4205,-122.316,449.0,0.0,54.0,54.0,134.70935,638.708125,134.70935,0.0,117.98681,743.224
3905040220,20140509.0,525000.0,3.0,2.5,2.0,0.0,0.0,4.0,8.0,1991.0,0.0,98029.0,47.5718,-121.999,2310.0,0.0,24.0,24.0,188.59309,647.53391,188.59309,0.0,185.806,570.4244199999999
8562790080,20150209.0,825750.0,4.0,3.5,2.0,0.0,0.0,3.0,10.0,2012.0,0.0,98027.0,47.5313,-122.074,1654.0,0.0,3.0,3.0,274.06385,347.178511,210.88981,63.17404,239.68974,332.68564299999997
3034200198,20140603.0,689800.0,3.0,2.75,1.0,0.0,0.0,5.0,8.0,1942.0,0.0,98133.0,47.7209,-122.331,344.0,2.0,73.0,73.0,222.03817,865.205639,129.13517,92.903,222.03817,1180.9829359999999
1156000100,20141224.0,246700.0,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1967.0,0.0,98042.0,47.3398,-122.133,2021.0,0.0,48.0,48.0,149.57383,1236.446027,149.57383,0.0,149.57383,1460.899675
2767602356,20150126.0,675000.0,4.0,3.5,3.0,0.0,0.0,3.0,9.0,2005.0,0.0,98107.0,47.6734,-122.38,366.0,24.0,10.0,10.0,198.81242,211.633034,198.81242,0.0,143.07062,212.283355
807800190,20150204.0,245000.0,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1964.0,0.0,98030.0,47.3594,-122.175,384.0,0.0,51.0,51.0,218.32205,1181.72616,109.62554,108.69651,156.07704,966.1912
2051200506,20150413.0,390000.0,3.0,1.0,1.5,0.0,0.0,5.0,5.0,1935.0,0.0,98070.0,47.365,-122.462,301.0,0.0,80.0,80.0,110.55457,7917.751078,110.55457,0.0,126.34808,4362.72488
9183702251,20141211.0,280000.0,3.0,1.0,1.5,0.0,0.0,4.0,7.0,1954.0,0.0,98030.0,47.3749,-122.225,368.0,5.0,61.0,61.0,111.4836,866.0417659999999,111.4836,0.0,143.07062,899.022331
5230300280,20140515.0,270000.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1969.0,0.0,98059.0,47.4936,-122.105,658.0,0.0,46.0,46.0,93.83203,883.879142,93.83203,0.0,93.83203,883.879142
4035900085,20141117.0,453000.0,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1955.0,0.0,98006.0,47.5619,-122.18299999999999,209.0,0.0,60.0,60.0,132.85129,1875.990279,132.85129,0.0,198.81242,1706.070692
7852150220,20140603.0,432000.0,3.0,2.5,2.0,0.0,0.0,4.0,7.0,2003.0,0.0,98065.0,47.5335,-121.869,147.0,1.0,12.0,12.0,183.01891,374.956508,183.01891,0.0,182.08988,466.37306
1919800260,20140716.0,645000.0,3.0,1.75,1.5,0.0,0.0,5.0,7.0,1914.0,0.0,98103.0,47.6956,-122.335,189.0,3.0,101.0,101.0,217.39302,627.09525,150.50286,66.89016,130.99323,314.755364
4083800340,20150402.0,462000.0,5.0,2.0,1.5,0.0,0.0,3.0,7.0,1916.0,0.0,98103.0,47.6647,-122.337,302.0,13.0,99.0,99.0,128.20614,399.4829,128.20614,0.0,170.01248999999999,353.0314
7979900680,20150305.0,354500.0,3.0,1.0,1.5,0.0,0.0,4.0,7.0,1950.0,0.0,98155.0,47.7435,-122.296,719.0,2.0,65.0,65.0,106.83845,1058.722588,106.83845,0.0,148.6448,756.787838
7202380340,20140903.0,449000.0,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2005.0,0.0,98053.0,47.6768,-122.029,1144.0,0.0,10.0,10.0,157.00607,355.539781,157.00607,0.0,157.00607,290.693487
2025701080,20150318.0,305000.0,3.0,2.25,2.0,0.0,0.0,4.0,7.0,1993.0,0.0,98038.0,47.3504,-122.035,857.0,0.0,22.0,22.0,127.27711,613.1598,127.27711,0.0,127.27711,613.1598
323059167,20140723.0,259000.0,2.0,1.0,1.0,0.0,0.0,4.0,5.0,1948.0,0.0,98059.0,47.5044,-122.148,887.0,0.0,67.0,67.0,112.41263,1615.490267,112.41263,0.0,198.81242,1339.568357
1683600240,20150320.0,234975.0,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1980.0,0.0,98092.0,47.3187,-122.182,358.0,0.0,35.0,35.0,153.28995,750.005919,102.1933,51.09665,118.91584,750.005919
1912100882,20140730.0,482000.0,2.0,2.25,2.0,0.0,0.0,3.0,7.0,2000.0,0.0,98102.0,47.6399,-122.32,141.0,5.0,15.0,15.0,125.41905,115.942944,109.62554,15.79351,163.50928,312.15408
2402100715,20140726.0,658500.0,2.0,1.0,1.5,0.0,0.0,3.0,8.0,1927.0,0.0,98103.0,47.6872,-122.333,221.0,3.0,88.0,88.0,130.99323,473.898203,130.99323,0.0,130.99323,392.422272
7937900220,20141009.0,716500.0,5.0,2.75,2.0,0.0,0.0,3.0,11.0,2000.0,0.0,98058.0,47.4289,-122.094,2797.0,0.0,15.0,15.0,337.23789,3573.142283,337.23789,0.0,412.48932,4680.267334
3348401382,20150210.0,318000.0,3.0,2.25,1.0,0.0,0.0,5.0,7.0,1982.0,0.0,98178.0,47.4972,-122.264,134.0,0.0,33.0,33.0,157.00607,1176.337786,101.26427,55.7418,181.16085,895.770726
3126049500,20140522.0,359000.0,3.0,1.5,3.0,0.0,0.0,3.0,8.0,2008.0,0.0,98103.0,47.6961,-122.34899999999999,430.0,17.0,7.0,7.0,126.34808,82.219155,126.34808,0.0,126.34808,108.417801
3127200036,20140728.0,590000.0,3.0,2.5,2.0,0.0,0.0,4.0,8.0,1997.0,0.0,98034.0,47.705,-122.20100000000001,737.0,0.0,18.0,18.0,184.87697,773.417475,121.70293,63.17404,227.61235,985.329218
114101500,20150417.0,325000.0,4.0,1.75,1.0,0.0,0.0,3.0,6.0,1918.0,0.0,98028.0,47.7572,-122.228,360.0,1.0,97.0,97.0,127.27711,928.379679,127.27711,0.0,153.28995,1076.931576
2771604370,20140926.0,460000.0,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1953.0,0.0,98199.0,47.6368,-122.38799999999999,77.0,0.0,62.0,62.0,120.7739,371.612,83.6127,37.1612,162.58025,371.612
9471200115,20140528.0,1285000.0,4.0,2.5,1.0,0.0,0.0,3.0,10.0,1946.0,0.0,98105.0,47.6709,-122.262,500.0,2.0,69.0,69.0,301.00572,1003.3524,209.96078,91.04494,324.23147,1003.3524
9560500105,20150424.0,957000.0,4.0,2.25,1.0,0.0,0.0,4.0,8.0,1966.0,0.0,98005.0,47.588,-122.16799999999999,201.0,2.0,49.0,49.0,265.70258,1072.565135,132.85129,132.85129,203.45757,1058.722588
3845101150,20140701.0,399895.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2014.0,0.0,98092.0,47.2586,-122.194,3034.0,0.0,1.0,1.0,250.931003,418.0635,250.931003,0.0,238.76071,445.9344
8732160250,20150120.0,204250.0,3.0,2.25,1.0,0.0,0.0,4.0,7.0,1984.0,0.0,98023.0,47.2981,-122.374,106.0,0.0,31.0,31.0,182.08988,716.096324,138.42547,43.66441,146.78674,749.076889
567000755,20141205.0,450000.0,2.0,3.0,2.0,0.0,0.0,3.0,7.0,2001.0,0.0,98144.0,47.5926,-122.296,197.0,4.0,14.0,14.0,166.29637,158.771227,130.0642,36.232169999999996,135.63838,135.824186
2473460650,20150407.0,347000.0,3.0,1.75,1.0,0.0,0.0,3.0,8.0,1978.0,0.0,98058.0,47.4463,-122.12700000000001,163.0,0.0,37.0,37.0,123.56099,729.102744,123.56099,0.0,196.02533,789.396791
8682300400,20140619.0,728050.0,3.0,2.5,1.0,0.0,0.0,3.0,8.0,2008.0,0.0,98053.0,47.7158,-122.016,1935.0,0.0,7.0,7.0,215.53496,629.417825,215.53496,0.0,156.07704,441.28925
4187000250,20150413.0,475000.0,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2010.0,0.0,98059.0,47.4928,-122.149,478.0,0.0,5.0,5.0,232.2575,418.0635,232.2575,0.0,207.17369,418.0635
3830630090,20150417.0,265000.0,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1987.0,0.0,98030.0,47.3504,-122.177,157.0,0.0,28.0,28.0,124.49002,630.161049,124.49002,0.0,151.43189,599.967574
5151600195,20150504.0,283200.0,4.0,1.75,1.0,0.0,0.0,4.0,8.0,1958.0,0.0,98003.0,47.3348,-122.324,683.0,1.0,57.0,57.0,170.01248999999999,1165.00362,104.98039,65.0321,187.66406,1165.00362
9547200530,20150112.0,780000.0,6.0,4.0,1.0,0.0,0.0,3.0,8.0,1963.0,0.0,98115.0,47.676,-122.309,14.0,17.0,52.0,52.0,306.5799,531.40516,182.08988,124.49002,188.59309,379.04424
9510920040,20150305.0,780000.0,3.0,2.5,2.0,0.0,0.0,3.0,10.0,1994.0,0.0,98075.0,47.5947,-122.016,1916.0,0.0,21.0,21.0,273.13482,1474.835125,273.13482,0.0,276.85094,1474.835125
3918400143,20141016.0,710000.0,4.0,3.0,1.0,0.0,0.0,5.0,8.0,1966.0,0.0,98177.0,47.7134,-122.361,62.0,0.0,49.0,49.0,255.48325,696.7725,151.43189,104.05136,226.68332,696.7725
9144100007,20140604.0,767450.0,3.0,2.0,1.0,0.0,0.0,3.0,10.0,2006.0,0.0,98117.0,47.6981,-122.376,102.0,3.0,9.0,9.0,151.43189,705.969897,151.43189,0.0,188.59309,705.969897
7625701175,20141103.0,465000.0,4.0,2.0,1.5,0.0,0.0,3.0,7.0,1930.0,0.0,98136.0,47.5532,-122.389,228.0,11.0,85.0,85.0,185.806,580.64375,137.49644,48.30956,103.12233,580.64375
3586500665,20150112.0,530000.0,3.0,1.0,1.0,0.0,0.0,3.0,8.0,1951.0,0.0,98177.0,47.7553,-122.37,1150.0,0.0,64.0,64.0,133.78032,2555.297015,133.78032,0.0,225.75429,1523.6092
8635750950,20140607.0,568500.0,4.0,2.5,2.0,0.0,0.0,3.0,8.0,1998.0,0.0,98074.0,47.6041,-122.02,1526.0,0.0,17.0,17.0,228.54138,390.19259999999997,228.54138,0.0,228.54138,390.19259999999997
5100401060,20140908.0,550000.0,4.0,3.0,1.0,0.0,0.0,3.0,8.0,1949.0,0.0,98115.0,47.6919,-122.31299999999999,125.0,6.0,66.0,66.0,219.25108,620.406234,163.50928,55.7418,152.36092,592.72114
4364700990,20141003.0,335000.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,1948.0,0.0,98126.0,47.5255,-122.376,87.0,2.0,67.0,67.0,95.69009,668.9016,81.75464,13.93545,95.69009,668.9016
3797002575,20141010.0,605000.0,4.0,1.5,1.0,0.0,0.0,4.0,7.0,1926.0,0.0,98103.0,47.6835,-122.34700000000001,233.0,17.0,89.0,89.0,174.65764,325.1605,100.33524,74.3224,157.00607,325.1605
106000320,20141031.0,401000.0,2.0,1.0,1.0,0.0,0.0,4.0,7.0,1948.0,0.0,98177.0,47.7019,-122.366,54.0,4.0,67.0,67.0,78.03852,752.5143,78.03852,0.0,102.1933,763.66266
1689400375,20140805.0,1450000.0,4.0,3.25,2.0,0.0,2.0,5.0,9.0,1923.0,0.0,98109.0,47.6385,-122.348,52.0,6.0,92.0,92.0,287.9993,362.3217,194.16727,93.83203,196.02533,362.3217
2461900448,20140616.0,435000.0,3.0,2.0,3.0,0.0,0.0,3.0,8.0,2007.0,0.0,98136.0,47.5524,-122.382,218.0,8.0,8.0,8.0,183.94794,248.422622,183.94794,0.0,133.78032,248.422622
1518000080,20150223.0,325000.0,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2001.0,0.0,98019.0,47.7364,-121.969,1350.0,0.0,14.0,14.0,145.85771,291.994129,145.85771,0.0,161.65122,333.614673
9478501020,20140916.0,317950.0,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2012.0,0.0,98042.0,47.3671,-122.113,347.0,0.0,3.0,3.0,183.94794,418.0635,183.94794,0.0,204.3866,418.0635
3026059361,20150417.0,479000.0,2.0,2.5,2.0,0.0,0.0,3.0,8.0,2007.0,0.0,98034.0,47.7043,-122.209,131.0,0.0,8.0,8.0,161.744123,133.687417,134.337738,27.406385,194.16727,971.207962
7885800740,20150218.0,270000.0,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2003.0,0.0,98042.0,47.3494,-122.15299999999999,1033.0,0.0,12.0,12.0,218.32205,542.089005,218.32205,0.0,279.63803,536.236116
1269200229,20140723.0,1379900.0,3.0,3.25,1.0,1.0,4.0,3.0,9.0,1978.0,2006.0,98070.0,47.3907,-122.448,1916.0,0.0,37.0,9.0,351.730758,3533.844314,179.674402,172.056356,264.77355,3099.336983
2624089022,20150314.0,399950.0,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1988.0,0.0,98065.0,47.5378,-121.742,5776.0,0.0,27.0,27.0,144.92867999999999,1114.557291,117.05778,27.8709,169.08346,3399.32077
4039500610,20140820.0,440000.0,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1961.0,0.0,98008.0,47.6073,-122.12700000000001,501.0,1.0,54.0,54.0,132.85129,780.3851999999999,132.85129,0.0,145.85771,724.6434
1962200435,20141110.0,1010000.0,4.0,1.0,1.5,0.0,0.0,3.0,8.0,1923.0,2014.0,98102.0,47.6476,-122.318,388.0,6.0,92.0,1.0,169.08346,501.6762,169.08346,0.0,169.08346,501.6762
8589100090,20140617.0,415000.0,4.0,2.0,1.0,0.0,0.0,5.0,7.0,1967.0,0.0,98056.0,47.5327,-122.186,1319.0,0.0,48.0,48.0,149.57383,891.8688,149.57383,0.0,134.70935,891.8688
2372800145,20141023.0,219950.0,2.0,1.0,1.0,0.0,0.0,5.0,7.0,1955.0,0.0,98022.0,47.2005,-121.999,288.0,3.0,60.0,60.0,87.32882,835.848291,87.32882,0.0,103.12233,847.832778
1873400020,20140703.0,340000.0,8.0,2.75,1.0,0.0,0.0,3.0,7.0,1977.0,0.0,98133.0,47.7565,-122.331,276.0,2.0,38.0,38.0,259.19937,621.985585,136.56741,122.63195999999999,163.50928,708.292472
148000035,20140602.0,544000.0,3.0,1.5,1.5,0.0,1.0,3.0,7.0,1910.0,0.0,98116.0,47.5768,-122.40299999999999,219.0,4.0,105.0,105.0,166.29637,762.083309,166.29637,0.0,182.08988,561.784441
1552510160,20141030.0,488500.0,3.0,2.75,2.0,0.0,0.0,3.0,7.0,1994.0,0.0,98011.0,47.7481,-122.178,347.0,1.0,21.0,21.0,169.08346,881.64947,169.08346,0.0,181.16085,822.284453
446000190,20141208.0,849000.0,5.0,3.25,2.0,0.0,0.0,3.0,8.0,1951.0,2014.0,98115.0,47.688,-122.281,395.0,0.0,64.0,1.0,227.61235,607.028202,164.43831,63.17404,150.50286,607.028202
4019300195,20150124.0,900000.0,3.0,3.0,2.0,0.0,0.0,3.0,10.0,1951.0,2003.0,98155.0,47.7602,-122.27799999999999,462.0,3.0,64.0,12.0,277.77997,2867.822707,277.77997,0.0,162.58025,1468.053206
8651720020,20140512.0,505000.0,4.0,2.5,1.0,0.0,0.0,3.0,8.0,1978.0,0.0,98034.0,47.7284,-122.21600000000001,768.0,0.0,37.0,37.0,258.27034,591.699207,147.71577,110.55457,201.59951,695.84347
9169600209,20140820.0,746300.0,3.0,1.75,1.0,0.0,2.0,3.0,9.0,1964.0,0.0,98136.0,47.5268,-122.38799999999999,399.0,2.0,51.0,51.0,191.38018,531.498063,105.90942,85.47076,191.38018,754.743972
3438503045,20150120.0,165000.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1947.0,0.0,98106.0,47.5423,-122.351,396.0,4.0,68.0,68.0,72.46433999999999,592.72114,72.46433999999999,0.0,117.98681,646.60488
4438400020,20140512.0,192000.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1953.0,0.0,98166.0,47.438,-122.336,143.0,0.0,62.0,62.0,65.0321,979.19762,65.0321,0.0,82.68367,979.19762
3826000560,20141002.0,173000.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1947.0,0.0,98168.0,47.4942,-122.304,155.0,0.0,68.0,68.0,161.65122,752.5143,97.54814999999999,64.10307,89.18688,752.5143
4322300140,20141103.0,265000.0,3.0,2.25,1.0,0.0,0.0,4.0,7.0,1963.0,0.0,98003.0,47.2811,-122.29899999999999,2229.0,0.0,52.0,52.0,134.70935,1248.5234169999999,109.62554,25.08381,141.21256,1147.166244
6371000079,20140714.0,575000.0,4.0,2.25,3.0,0.0,0.0,3.0,9.0,2013.0,0.0,98116.0,47.5775,-122.41,79.0,4.0,2.0,2.0,192.30921,114.27069,139.3545,52.95471,145.764807,446.120206
2560800165,20150316.0,180500.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1976.0,0.0,98198.0,47.3817,-122.314,78.0,0.0,39.0,39.0,78.96755,464.515,78.96755,0.0,107.76748,464.515
2880100795,20141105.0,650000.0,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2003.0,0.0,98117.0,47.6767,-122.365,91.0,5.0,12.0,12.0,218.32205,348.38625,161.65122,56.67083,147.71577,436.6441
9158100040,20140808.0,401000.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1949.0,0.0,98133.0,47.7228,-122.35700000000001,124.0,4.0,66.0,66.0,130.0642,763.66266,130.0642,0.0,163.50928,763.66266
9542850320,20140725.0,790000.0,3.0,2.25,1.0,0.0,0.0,4.0,9.0,1977.0,0.0,98005.0,47.592,-122.166,171.0,1.0,38.0,38.0,220.18010999999998,955.878967,147.71577,72.46433999999999,232.2575,929.401612
1895000260,20140721.0,207950.0,2.0,2.0,1.0,0.0,0.0,3.0,6.0,1917.0,0.0,98118.0,47.5158,-122.264,232.0,4.0,98.0,98.0,82.68367,464.515,82.68367,0.0,172.79958,464.515
1929300415,20141119.0,710000.0,4.0,1.75,1.0,0.0,3.0,5.0,7.0,1956.0,0.0,98109.0,47.6428,-122.348,119.0,11.0,59.0,59.0,185.806,557.418,92.903,92.903,242.47683,406.636431
9211500150,20150117.0,235000.0,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1978.0,0.0,98023.0,47.2982,-122.37799999999999,184.0,0.0,37.0,37.0,137.49644,612.416576,100.33524,37.1612,154.21898,664.25645
6817750110,20140710.0,307000.0,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2009.0,0.0,98055.0,47.428999999999995,-122.18799999999999,977.0,1.0,6.0,6.0,159.235742,286.14124,159.235742,0.0,159.235742,301.93475
1862400132,20140916.0,379000.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1952.0,0.0,98117.0,47.6971,-122.37200000000001,80.0,3.0,63.0,63.0,86.39979,501.6762,86.39979,0.0,97.54814999999999,501.6762
5104510540,20141126.0,295000.0,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2003.0,0.0,98038.0,47.3552,-122.015,477.0,1.0,12.0,12.0,157.00607,381.088106,157.00607,0.0,170.01248999999999,439.709899
425200145,20140703.0,265000.0,3.0,1.0,1.0,0.0,0.0,5.0,7.0,1959.0,0.0,98056.0,47.4974,-122.169,260.0,0.0,56.0,56.0,94.76106,799.89483,94.76106,0.0,99.40621,551.84382
7697920150,20141002.0,240000.0,4.0,2.25,2.0,0.0,0.0,3.0,7.0,1991.0,0.0,98030.0,47.3682,-122.179,539.0,0.0,24.0,24.0,170.01248999999999,707.363442,170.01248999999999,0.0,172.79958,643.81779
3158500130,20140821.0,379950.0,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2011.0,0.0,98038.0,47.3561,-122.056,246.0,0.0,4.0,4.0,248.98004,418.0635,248.98004,0.0,186.73503,418.0635
6625910100,20150203.0,415000.0,3.0,2.25,1.0,0.0,0.0,5.0,8.0,1979.0,0.0,98056.0,47.5162,-122.176,996.0,0.0,36.0,36.0,202.52854,1031.2232999999999,157.9351,44.59344,218.32205,1058.815491
1432400490,20150401.0,145600.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,1958.0,0.0,98058.0,47.4514,-122.178,103.0,0.0,57.0,57.0,108.69651,702.34668,108.69651,0.0,108.69651,702.34668
2115720070,20141125.0,216300.0,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1985.0,0.0,98023.0,47.3206,-122.39399999999999,655.0,0.0,30.0,30.0,153.28995,464.515,153.28995,0.0,159.79316,464.515
8665050770,20140619.0,505000.0,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1996.0,0.0,98029.0,47.5678,-122.00399999999999,1882.0,0.0,19.0,19.0,149.57383,428.375733,149.57383,0.0,160.72219,414.440283
9412200280,20140827.0,450000.0,4.0,3.0,1.0,0.0,0.0,4.0,7.0,1967.0,0.0,98027.0,47.5221,-122.044,882.0,0.0,48.0,48.0,175.58667,1220.74542,117.98681,57.59986,176.5157,1036.79748
1133000100,20141007.0,540000.0,5.0,1.5,1.5,0.0,0.0,4.0,7.0,1940.0,0.0,98125.0,47.7213,-122.31,237.0,4.0,75.0,75.0,180.23182,947.796406,180.23182,0.0,176.5157,743.224
3886000010,20140821.0,487000.0,2.0,2.5,2.0,0.0,0.0,3.0,8.0,2005.0,0.0,98033.0,47.6874,-122.165,28.0,0.0,10.0,10.0,136.56741,235.323299,136.56741,0.0,136.56741,604.891433
2621750280,20141110.0,369950.0,4.0,2.75,1.0,0.0,0.0,3.0,8.0,1997.0,0.0,98042.0,47.371,-122.10799999999999,451.0,0.0,18.0,18.0,256.41228,699.838299,130.0642,126.34808,217.39302,737.928529
6905200050,20141009.0,606400.0,3.0,3.0,1.5,0.0,2.0,3.0,8.0,1929.0,0.0,98119.0,47.6475,-122.37100000000001,274.0,8.0,86.0,86.0,167.2254,464.515,139.3545,27.8709,155.14801,464.515
1703900155,20141113.0,325000.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1948.0,0.0,98118.0,47.5543,-122.273,306.0,8.0,67.0,67.0,73.39337,557.418,73.39337,0.0,89.18688,557.418
6119700030,20150508.0,699950.0,4.0,3.25,2.0,0.0,1.0,3.0,9.0,1987.0,0.0,98166.0,47.4357,-122.34299999999999,825.0,0.0,28.0,28.0,341.325622,1188.508079,341.325622,0.0,299.14766,1217.0293
534000195,20141113.0,510000.0,3.0,1.75,1.0,0.0,0.0,3.0,8.0,1940.0,2012.0,98117.0,47.6982,-122.36200000000001,337.0,12.0,75.0,3.0,127.27711,622.4501,127.27711,0.0,109.62554,621.892682
2329800630,20140527.0,274950.0,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1987.0,0.0,98042.0,47.3776,-122.116,1531.0,1.0,28.0,28.0,155.14801,688.875745,122.63195999999999,32.51605,153.28995,797.572255
1853500290,20140811.0,314000.0,4.0,2.5,2.0,0.0,0.0,3.0,8.0,1992.0,0.0,98188.0,47.4435,-122.274,265.0,0.0,23.0,23.0,173.72861,784.937447,173.72861,0.0,200.67048,753.722039
3584000400,20141211.0,172000.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1968.0,0.0,98003.0,47.3173,-122.31700000000001,272.0,0.0,47.0,47.0,124.49002,953.18478,124.49002,0.0,116.12875,815.223825
126039213,20141203.0,365500.0,2.0,1.0,1.0,0.0,0.0,4.0,6.0,1909.0,0.0,98177.0,47.7673,-122.367,91.0,0.0,106.0,106.0,105.90942,1451.516472,105.90942,0.0,196.02533,1439.346179
3332000195,20140924.0,167500.0,3.0,1.0,1.0,0.0,0.0,2.0,5.0,1903.0,0.0,98118.0,47.5513,-122.275,270.0,8.0,112.0,112.0,70.60628,287.07027,70.60628,0.0,94.76106,497.588468
1332000100,20141210.0,685000.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,1997.0,0.0,98053.0,47.6504,-122.00399999999999,3663.0,0.0,18.0,18.0,308.43796,3534.308829,308.43796,0.0,294.50251,3959.618763
1861400068,20140911.0,390000.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1909.0,0.0,98119.0,47.6334,-122.37100000000001,120.0,5.0,106.0,106.0,79.89658,167.2254,79.89658,0.0,200.67048,289.85735999999997
3878900270,20150429.0,466000.0,4.0,2.0,1.0,0.0,2.0,4.0,8.0,1926.0,0.0,98178.0,47.5096,-122.25,354.0,0.0,89.0,89.0,208.10272,418.806724,124.49002,83.6127,179.30279,487.74075
1843100540,20150429.0,380000.0,3.0,2.25,2.0,0.0,0.0,3.0,8.0,1989.0,0.0,98042.0,47.3742,-122.125,1403.0,1.0,26.0,26.0,235.04459,1118.737926,235.04459,0.0,230.39944,945.009316
4099100260,20140903.0,589000.0,3.0,2.5,1.0,0.0,0.0,3.0,9.0,1996.0,0.0,98033.0,47.6681,-122.184,99.0,0.0,19.0,19.0,273.13482,445.841497,158.86413,114.27069,235.97362,428.840248
7129301851,20140923.0,245000.0,2.0,1.0,1.0,0.0,1.0,3.0,6.0,1904.0,0.0,98118.0,47.5155,-122.255,126.0,1.0,111.0,111.0,104.05136,524.9019499999999,66.89016,37.1612,200.67048,602.01144
3226079059,20141019.0,549950.0,3.0,1.75,2.0,0.0,0.0,3.0,8.0,1995.0,0.0,98014.0,47.6991,-121.947,3288.0,0.0,20.0,20.0,272.20579,24766.732061,226.68332,45.52247,250.8381,40711.302339
