"bedrooms","bathrooms","floors","waterfront","view","condition","grade","lat","long","dist_stop","ncult","age","since_renovated","m2_living","m2_lot","m2_above","m2_basement","m2_living15","m2_lot15","price_log","zipcode98002","zipcode98003","zipcode98004","zipcode98005","zipcode98006","zipcode98007","zipcode98008","zipcode98010","zipcode98011","zipcode98014","zipcode98019","zipcode98022","zipcode98023","zipcode98024","zipcode98027","zipcode98028","zipcode98029","zipcode98030","zipcode98031","zipcode98032","zipcode98033","zipcode98034","zipcode98038","zipcode98039","zipcode98040","zipcode98042","zipcode98045","zipcode98052","zipcode98053","zipcode98055","zipcode98056","zipcode98058","zipcode98059","zipcode98065","zipcode98070","zipcode98072","zipcode98074","zipcode98075","zipcode98077","zipcode98092","zipcode98102","zipcode98103","zipcode98105","zipcode98106","zipcode98107","zipcode98108","zipcode98109","zipcode98112","zipcode98115","zipcode98116","zipcode98117","zipcode98118","zipcode98119","zipcode98122","zipcode98125","zipcode98126","zipcode98133","zipcode98136","zipcode98144","zipcode98146","zipcode98148","zipcode98155","zipcode98166","zipcode98168","zipcode98177","zipcode98178","zipcode98188","zipcode98198","zipcode98199"
4,2.5,2,0,0,3,8,47.7698,-122.384,144,1,1,1,313.08311,668.9016,313.08311,0,174.65764,668.9016,13.6989767417083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,1,0,0,3,5,47.526,-121.81,1093,0,92,92,84.54173,836.127,84.54173,0,119.84487,836.127,12.4069705878971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,1.5,0,3,5,8,47.1941,-122.038,1780,0,88,88,230.39944,16389.761454,230.39944,0,152.36092,10440.810752,13.0562235748998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,0,0,3,11,47.7711,-122.048,1444,0,24,24,396.69581,7956.491629,396.69581,0,349.31528,4753.84651,13.7631640775921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.75,1.5,0,0,5,8,47.6269,-122.1,471,1,49,49,196.02533,760.87557,196.02533,0,224.82526,780.3852,13.5224808791859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,7,47.3655,-122.028,666,1,13,13,278.709,909.799079,278.709,0,175.58667,702.067971,12.8841061882801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,3,7,47.6178,-122.292,270,11,65,65,96.61912,371.612,96.61912,0,108.69651,371.612,12.9945300058944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.75,2,0,0,3,9,47.6706,-122.173,301,0,1,1,335.37983,797.10774,335.37983,0,219.25108,797.10774,13.7973465873366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,0,4,8,47.4861,-121.786,616,4,48,48,156.07704,1045.15875,156.07704,0,163.50928,1129.70048,13.0170028617465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1.5,0,2,3,7,47.5026,-122.234,193,0,72,72,112.41263,557.418,112.41263,0,136.56741,557.418,12.5389670608035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,0,0,3,6,47.5659,-122.284,188,16,109,109,61.31598,331.66371,61.31598,0,141.21256,379.04424,12.8609986132699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,0,3,8,47.3169,-122.352,184,0,23,23,169.08346,719.99825,169.08346,0,193.23824,751.027852,12.5061772379805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.75,1.5,0,0,4,6,47.4743,-122.143,163,0,46,46,158.86413,973.62344,158.86413,0,162.58025,973.62344,12.6760762747759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.75,1,0,0,3,8,47.3078,-122.383,656,0,35,35,249.90907,824.421222,127.27711,122.63196,184.87697,731.611125,12.6360677513816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,2,0,0,3,8,47.7603,-122.307,564,2,18,18,181.16085,638.336513,181.16085,0,181.16085,711.915689,12.8346813049525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,1.5,1.5,0,0,4,6,47.6853,-122.362,418,31,89,89,180.23182,318.65729,113.34166,66.89016,170.01249,382.76036,13.2445810101286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.75,2,0,0,3,8,47.3733,-122.057,1694,0,35,35,177.44473,313.640528,177.44473,0,136.56741,336.587569,12.3458345879053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,3,5,47.4217,-122.197,70,0,66,66,68.74822,836.405709,68.74822,0,114.27069,747.86915,11.9671807372478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,3,0,3,3,8,47.6616,-122.356,174,11,15,15,178.37376,176.144088,178.37376,0,155.14801,278.151582,13.5683304288218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.5,2,0,0,3,10,47.5805,-121.97,5264,0,11,11,378.11521,1019.703328,378.11521,0,379.04424,938.877718,13.697852514496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.75,1,0,0,3,6,47.6787,-122.391,322,5,109,109,92.903,473.8053,87.32882,5.57418,176.5157,473.8053,12.7218858108072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.25,2,0,0,5,9,47.6597,-122.274,138,7,50,50,293.57348,464.515,219.25108,74.3224,206.24466,371.612,14.0386541092785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,8,47.6318,-122.023,1201,0,22,22,218.32205,673.082235,218.32205,0,218.32205,875.053357,13.3027664283757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,7,47.7438,-122.075,545,0,47,47,129.13517,1191.295169,129.13517,0,129.13517,937.855785,12.672946381767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5,1,0,0,4,7,47.7313,-122.229,135,0,42,42,98.47718,972.136992,98.47718,0,131.92226,972.136992,12.6231368894817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.5,0,0,3,8,47.3666,-121.978,4436,0,10,10,224.82526,19384.396756,224.82526,0,295.43154,19708.163711,13.2878778158819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,6,47.4491,-122.176,356,0,57,57,118.91584,703.461516,118.91584,0,108.69651,712.287301,12.0725412529057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.5,0,0,3,6,47.4853,-122.304,368,1,56,56,114.27069,765.056205,114.27069,0,100.33524,955.135743,12.1807548375459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1.75,1,0,0,3,8,47.7611,-122.298,530,1,38,38,189.52212,866.041766,133.78032,55.7418,177.44473,931.445478,13.1993244185405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2.25,2,0,0,3,8,47.5694,-122.387,95,10,9,9,134.70935,138.053858,107.76748,26.94187,127.27711,133.501611,12.9472954493217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,7,47.7622,-122.163,407,2,46,46,116.12875,909.148758,116.12875,0,154.21898,893.819763,12.7656884334656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.75,2,0,0,3,8,47.5875,-122.315,76,9,5,5,146.78674,121.052609,124.49002,22.29672,144.92868,120.216482,13.2176735572087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,4,10,47.7304,-122.082,170,1,24,24,291.71542,2604.721411,291.71542,0,277.77997,3251.697903,13.4298480771523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5,1,0,0,4,7,47.2878,-122.297,2242,0,51,51,130.0642,891.8688,130.0642,0,205.31563,1393.545,12.2548628096996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,1,0,1,3,8,47.7767,-122.378,669,1,57,57,170.94152,766.44975,124.49002,46.4515,183.01891,735.79176,13.0919041699196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2.5,2,0,0,3,9,47.7039,-122.36,121,3,2,2,214.60593,473.8053,214.60593,0,117.05778,473.8053,13.4371741172444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2.25,2,0,0,3,7,47.7237,-121.959,581,0,14,14,197.88339,495.823311,197.88339,0,213.6769,643.81779,12.8713346226006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,4,8,47.5794,-122.118,42,0,36,36,213.6769,1037.261995,213.6769,0,201.59951,1037.261995,13.2912619138661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.75,2,0,0,3,8,47.715,-122.355,78,1,9,9,138.982888,132.200969,115.942944,23.039944,135.63838,132.200969,12.8212582846204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,1.75,1,0,0,3,8,47.7453,-122.351,144,3,56,56,157.9351,950.39769,122.63196,35.30314,185.806,743.781418,12.971424201839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,3,0,0,3,9,47.6276,-122.359,165,26,6,6,146.78674,92.066873,146.78674,0,149.57383,120.495191,13.4966817565157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,1,0,1,3,7,47.6188,-122.064,2686,0,36,36,200.67048,696.7725,132.85129,67.81919,144.92868,696.7725,13.1853381765657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,7,47.6872,-122.351,389,33,86,86,102.1933,379.04424,83.6127,18.5806,108.69651,379.04424,12.9686292774623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,3,7,47.7259,-122.328,115,1,67,67,106.83845,566.522494,88.25785,18.5806,166.29637,785.494865,12.5496623499203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2.5,0,0,3,8,47.7066,-122.112,389,1,7,7,286.14124,422.987359,286.14124,0,255.48325,457.918887,13.5278284855125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,3,6,47.4952,-122.34,526,0,73,73,104.98039,1134.531436,104.98039,0,110.55457,858.42372,11.7479975871497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1.5,2,0,0,3,8,47.6781,-122.117,223,5,1,1,110.55457,72.928855,85.47076,25.08381,261.98646,522.672278,12.5322780726527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.5,0,0,3,7,47.5462,-122.277,135,12,89,89,119.84487,371.612,119.84487,0,107.76748,468.23112,12.9054503758408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.25,1,0,0,4,8,47.5873,-122.193,168,0,52,52,221.10914,1040.5136,221.10914,0,186.73503,1040.5136,13.7332153152374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,8,47.452,-122.204,801,0,7,7,222.781394,556.303164,222.781394,0,220.18011,556.303164,12.8992198260901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.25,2,0,0,3,8,47.6715,-122.164,21,0,45,45,194.16727,1009.762707,194.16727,0,167.2254,1652.558564,13.1021606700868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,2,4,10,47.559,-122.162,594,1,31,31,375.32812,1054.44905,342.81207,32.51605,350.24431,1150.324946,14.0386541092785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,8,47.2658,-122.219,1079,1,25,25,190.45115,688.968648,190.45115,0,190.45115,735.79176,12.5425448821514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,1,0,0,3,7,47.5051,-122.344,158,1,56,56,156.07704,1050.918736,100.33524,55.7418,129.13517,994.0621,12.7068479334427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,1,0,0,3,7,47.697,-122.313,89,4,76,76,124.49002,592.72114,82.68367,41.80635,128.20614,592.72114,13.1615840905576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.75,1,0,0,4,7,47.4128,-122.323,103,1,55,55,129.13517,990.34598,95.69009,33.44508,167.2254,1111.11988,12.5135573452781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.5,1,0,0,3,8,47.4298,-122.29,557,1,55,55,280.56706,812.90125,158.86413,121.70293,176.5157,812.90125,12.7367008965923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1.5,1,0,0,4,8,47.7573,-122.278,250,3,61,61,210.88981,760.596861,131.92226,78.96755,187.66406,1309.189076,12.9239124386805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,1,0,0,3,7,47.6971,-122.315,246,4,76,76,104.98039,502.883939,81.75464,23.22575,116.12875,502.883939,13.0013250490273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.25,2,0,0,3,7,47.6579,-122.394,236,1,32,32,163.50928,167.2254,123.56099,39.94829,106.83845,425.031225,12.9945300058944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2.5,2,0,0,3,7,47.367,-122.115,431,1,6,6,238.76071,423.358971,238.76071,0,204.3866,418.0635,12.7938593104323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.25,1,0,0,4,8,47.4723,-122.121,155,0,43,43,152.36092,1026.57815,152.36092,0,173.72861,1026.57815,12.7713864545802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,2,0,0,3,8,47.7614,-122.139,455,1,11,11,242.47683,678.284803,242.47683,0,228.54138,667.136443,13.2621253197795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3.25,2,0,0,4,8,47.1879,-121.973,1694,0,68,68,441.28925,23095.6858,441.28925,0,207.17369,28949.50383,13.0960194020647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
